Student_ID,Student_Full_Name,Gender,State,Category,Student_Marks_Percentage,Entrance_Exam,Entrance_Exam_Score,Course_Preference,College_Name,Branch,Historical_College_Cutoff_Marks,Previous_Year_Admission_Rank,Probability_of_Admission,College_Classification
1752,1774,1,0,0,89.94,1,246,2,900,2,63.64,175736,0.93,2
1753,4355,0,9,1,78.52,5,125,4,2424,4,69.19,137461,0.85,2
1754,1281,1,13,1,55.08,3,161,5,642,5,81.75,38465,0.29,0
1755,4843,1,4,0,69.26,3,68,0,1671,0,64.93,1057,0.66,1
1756,1128,0,14,0,74.49,4,458,7,667,7,67.48,84500,0.58,1
1757,2743,1,6,0,70.28,5,175,3,1985,3,65.05,38746,0.64,1
1758,1902,1,1,0,79.13,4,188,7,480,7,69.95,109566,0.94,2
1759,625,0,2,1,85.55,3,73,4,2132,4,77.6,124269,0.6,1
1760,4069,1,7,2,93.13,1,222,1,1145,1,84.78,131029,0.93,2
1761,3580,1,7,0,73.66,5,176,7,1718,7,77.02,134043,0.32,0
1762,3174,1,5,2,62.44,1,147,1,1097,1,78.21,93497,0.41,0
1763,4522,0,3,0,71.84,3,79,9,1868,9,87.86,65458,0.26,0
1764,2937,1,6,1,76.69,4,328,3,2479,3,80.75,93108,0.24,0
1765,4869,1,10,1,94.26,4,345,6,801,6,68.27,150023,0.98,2
1766,3742,0,1,0,60.9,4,444,0,1534,0,62.75,157574,0.39,0
1767,2688,0,4,1,70.29,2,90,8,891,8,66.05,10425,0.64,1
1768,652,0,14,1,79.07,2,135,6,285,6,74.47,158635,0.72,1
1769,2475,0,11,0,97.41,3,151,1,608,1,83.55,152181,0.88,2
1770,1399,0,12,2,78.88,1,241,8,1422,8,73.14,81268,0.61,1
1771,1022,1,14,3,73.81,3,162,9,488,9,78.0,31364,0.27,0
1772,2021,0,6,1,76.22,2,108,3,1284,3,61.46,13767,0.91,2
1773,4397,0,3,2,90.78,5,84,8,613,8,61.05,9770,0.93,2
1774,2824,1,6,2,81.63,1,159,4,865,4,61.24,134482,0.84,2
1775,3106,1,12,1,62.6,2,136,3,2400,3,78.16,56852,0.22,0
1776,4774,0,8,2,63.08,5,83,2,1822,2,69.95,109489,0.3,0
1777,398,1,6,0,80.67,5,180,8,1419,8,72.95,18928,0.58,1
1778,3390,1,7,2,65.64,2,58,6,1062,6,98.25,105472,0.18,0
1779,3688,1,14,0,94.8,5,108,8,721,8,84.45,22383,0.97,2
1780,2048,0,14,1,75.01,4,695,6,1422,6,88.36,24872,0.45,0
1781,3439,1,8,1,61.6,2,146,8,503,8,62.33,37421,0.47,0
1782,2981,1,8,0,99.38,2,102,4,2357,4,64.09,104426,0.96,2
1783,4102,0,6,0,98.38,2,138,5,366,5,64.21,7553,0.89,2
1784,2573,1,4,0,67.31,2,106,2,806,2,77.37,53868,0.41,0
1785,2550,1,2,0,79.81,4,216,8,1961,8,61.07,109854,0.88,2
1786,1649,1,2,0,97.72,1,182,4,1992,4,92.19,127679,0.78,1
1787,4505,1,2,1,59.39,4,616,4,2342,4,62.51,50454,0.16,0
1788,3788,0,4,0,96.37,0,142,1,1744,1,79.06,12890,0.88,2
1789,4777,0,8,0,70.45,3,72,4,995,4,93.42,52131,0.28,0
1790,903,1,0,0,55.76,3,196,2,1051,2,65.62,86945,0.23,0
1791,2246,1,11,1,95.26,4,528,9,452,9,91.67,51534,0.75,1
1792,2608,0,6,2,64.4,3,94,7,265,7,96.78,114154,0.38,0
1793,3548,0,6,1,97.89,0,154,3,855,3,88.71,176698,0.92,2
1794,4212,0,0,1,58.78,3,54,6,1958,6,85.99,26072,0.38,0
1795,3628,1,0,1,64.78,3,189,2,1907,2,97.25,65342,0.44,0
1796,3599,1,8,0,89.75,2,83,3,189,3,68.13,11779,0.94,2
1797,896,0,3,0,92.99,4,276,4,1503,4,92.8,161049,0.79,1
1798,2214,1,14,3,58.32,3,175,3,1596,3,98.82,12858,0.19,0
1799,130,1,12,1,62.71,3,164,8,517,8,69.03,113534,0.21,0
1800,427,1,1,2,68.69,1,69,7,1329,7,85.72,153197,0.48,0
1801,2007,0,12,0,60.6,1,140,9,1346,9,92.3,84473,0.25,0
1802,1570,0,14,1,70.82,1,165,9,1369,9,85.87,47955,0.2,0
1803,3673,1,5,0,98.83,5,174,8,1082,8,71.37,87765,0.92,2
1804,4516,1,6,0,79.33,5,169,0,1615,0,62.57,144510,0.85,2
1805,3084,1,2,0,72.33,2,153,0,1804,0,92.63,58156,0.46,0
1806,4479,0,9,2,74.59,2,148,3,560,3,60.32,42501,0.88,2
1807,2569,0,2,0,56.71,2,184,9,453,9,97.72,126793,0.42,0
1808,1276,0,11,0,84.6,0,73,5,1166,5,83.35,174086,0.6,1
1809,4460,1,10,2,59.77,1,127,8,1560,8,83.4,132217,0.23,0
1810,4219,0,5,0,60.1,5,99,6,2412,6,98.69,126119,0.21,0
1811,3494,0,5,1,92.99,0,83,2,1555,2,62.5,169349,0.94,2
1812,1026,1,4,2,95.76,0,289,5,614,5,74.58,53166,0.98,2
1813,2089,0,11,0,59.55,5,155,0,701,0,86.88,28039,0.48,0
1814,19,0,3,1,74.72,5,192,1,859,1,85.08,2128,0.39,0
1815,2924,1,14,0,76.91,0,179,7,1678,7,65.12,148570,0.93,2
1816,1566,1,10,1,65.61,5,123,8,2471,8,88.43,35661,0.37,0
1817,2634,1,6,0,93.97,5,88,8,1354,8,95.79,133131,0.48,0
1818,4218,1,1,1,96.82,3,108,6,1586,6,88.25,160087,0.84,2
1819,411,1,12,0,73.04,3,175,0,1605,0,70.87,55520,0.66,1
1820,3305,1,12,0,85.93,5,52,6,40,6,85.9,102275,0.72,1
1821,3121,1,10,2,89.97,5,121,7,1366,7,67.59,1371,0.96,2
1822,317,1,6,0,92.8,1,176,3,1024,3,74.76,15592,0.97,2
1823,1091,1,10,0,97.15,4,505,0,810,0,82.8,109140,0.84,2
1824,4813,0,10,0,62.58,3,112,3,2381,3,87.38,41470,0.45,0
1825,2474,0,1,1,87.24,5,180,9,600,9,96.96,140558,0.43,0
1826,2975,0,10,1,72.02,1,90,7,2345,7,60.98,134210,0.82,2
1827,293,1,4,3,68.3,0,67,7,2013,7,83.75,56949,0.43,0
1828,4367,1,1,1,73.31,5,195,6,1665,6,85.14,56323,0.3,0
1829,4670,1,11,2,85.01,1,72,2,152,2,66.0,124236,0.94,2
1830,4315,0,5,2,83.84,1,269,3,883,3,78.84,47201,0.63,1
1831,895,0,0,0,74.45,2,117,9,850,9,84.93,87633,0.5,0
1832,49,1,11,3,65.97,3,84,1,567,1,73.25,31064,0.17,0
1833,297,1,12,2,92.01,5,83,9,861,9,76.65,174356,0.97,2
1834,2146,1,9,0,78.95,2,68,1,1184,1,80.32,135032,0.16,0
1835,4647,0,4,3,87.54,4,616,5,153,5,90.03,39921,0.49,0
1836,3374,1,7,0,93.7,1,267,8,548,8,86.57,101160,0.59,1
1837,3553,0,12,1,94.42,5,50,3,624,3,60.36,19059,0.93,2
1838,2399,0,14,1,88.11,5,111,9,2330,9,90.59,111687,0.46,0
1839,4295,0,11,1,99.03,0,269,4,1353,4,90.18,27883,0.84,2
1840,3267,0,11,1,57.94,2,117,1,1976,1,83.44,133026,0.42,0
1841,2294,1,5,0,77.9,0,296,6,1220,6,78.76,128278,0.2,0
1842,3765,1,1,3,55.57,5,124,8,2322,8,95.49,75941,0.21,0
1843,3279,0,8,3,57.2,5,171,9,947,9,65.58,103802,0.38,0
1844,4275,0,14,0,77.32,2,98,2,1086,2,84.18,57532,0.2,0
1845,2549,0,12,1,78.45,0,96,0,2146,0,83.57,18611,0.29,0
1846,1377,1,4,1,96.72,5,180,4,77,4,79.51,100070,0.96,2
1847,485,0,12,0,85.16,4,496,3,384,3,83.66,71203,0.66,1
1848,863,0,11,2,93.46,4,259,7,2051,7,83.07,159209,0.94,2
1849,1015,0,11,1,97.99,3,160,0,694,0,75.48,101214,0.93,2
1850,1733,1,2,0,74.1,2,109,2,2250,2,84.75,82592,0.26,0
1851,3405,1,4,1,55.08,3,181,7,354,7,93.19,63340,0.44,0
1852,947,1,2,0,89.98,5,188,8,798,8,87.32,52012,0.65,1
1853,1196,1,14,0,83.01,5,105,4,1172,4,69.18,160163,0.86,2
1854,2802,1,2,0,96.92,4,532,4,2206,4,61.02,103685,0.94,2
1855,1773,0,8,1,68.85,2,186,3,1899,3,81.06,132273,0.26,0
1856,836,0,5,0,74.42,0,139,2,1715,2,73.35,166895,0.58,1
1857,57,1,9,0,87.58,2,138,1,1665,1,92.73,26707,0.47,0
1858,279,0,2,1,85.78,0,260,8,1155,8,96.31,62877,0.15,0
1859,1729,0,11,1,56.25,4,403,6,2017,6,64.36,146852,0.27,0
1860,1690,0,10,2,92.47,0,65,4,658,4,76.23,56053,0.91,2
1861,2536,0,8,2,62.48,2,110,2,1328,2,61.44,9789,0.73,1
1862,4755,0,3,3,57.74,1,206,0,1607,0,62.73,107685,0.31,0
1863,4373,0,11,1,82.07,0,287,4,1951,4,67.43,168868,0.95,2
1864,543,1,5,1,66.6,1,155,2,1759,2,88.79,1402,0.47,0
1865,3033,1,10,2,95.16,2,114,2,1949,2,68.21,153813,0.92,2
1866,3245,1,6,1,84.59,2,149,7,1147,7,69.29,111088,0.86,2
1867,3280,1,5,1,97.0,3,57,7,2012,7,73.7,125606,0.82,2
1868,961,0,13,2,85.6,5,78,1,2311,1,68.65,40720,0.84,2
1869,2994,1,5,0,59.37,0,287,8,874,8,95.32,138279,0.45,0
1870,621,1,9,0,80.64,4,706,4,196,4,66.74,6915,0.88,2
1871,3529,0,1,0,59.99,5,197,0,2140,0,79.91,158292,0.37,0
1872,3957,1,4,3,92.94,1,289,4,1496,4,66.32,56967,0.83,2
1873,1901,1,12,0,80.28,3,51,8,2109,8,77.1,169386,0.68,1
1874,4524,0,10,1,65.24,0,268,7,807,7,84.34,122022,0.4,0
1875,2609,0,2,0,81.82,0,64,3,1738,3,72.22,173554,0.84,2
1876,2730,0,3,0,72.12,4,654,2,1953,2,75.37,102999,0.23,0
1877,4635,0,12,0,64.68,0,156,7,978,7,92.85,85505,0.33,0
1878,1862,0,12,0,66.07,3,92,4,1741,4,88.93,78269,0.25,0
1879,2304,1,9,3,77.12,1,206,0,1089,0,90.22,88042,0.41,0
1880,268,1,13,0,96.3,5,124,4,369,4,80.75,30720,0.93,2
1881,244,0,0,1,75.36,4,701,0,954,0,78.66,155616,0.22,0
1882,43,0,7,1,88.75,4,312,3,1553,3,70.11,160686,0.92,2
1883,931,0,14,0,80.89,1,183,3,2167,3,88.18,97458,0.4,0
1884,4574,1,13,0,79.58,4,472,4,150,4,83.73,16433,0.31,0
1885,664,1,8,1,63.41,4,500,0,796,0,72.77,115217,0.48,0
1886,386,1,3,0,81.56,5,59,9,1580,9,62.67,99312,0.82,2
1887,2010,1,8,1,57.15,4,417,0,1339,0,75.11,119043,0.36,0
1888,2084,0,7,0,94.92,3,127,4,1321,4,80.49,7783,0.9,2
1889,2452,1,11,0,59.59,0,243,1,938,1,92.01,154158,0.24,0
1890,2145,0,12,1,56.67,3,78,2,2428,2,85.93,107145,0.3,0
1891,4259,0,1,0,56.85,4,583,9,1004,9,67.6,174547,0.16,0
1892,606,1,14,1,97.39,3,52,0,910,0,79.5,178663,0.86,2
1893,1306,1,1,1,68.81,4,643,5,1654,5,73.47,9080,0.48,0
1894,3481,1,2,1,55.74,5,166,8,797,8,66.74,110511,0.49,0
1895,1670,0,6,0,86.75,1,188,0,2057,0,68.34,3760,0.87,2
1896,1397,1,8,0,96.88,2,139,2,1491,2,90.37,63412,0.58,1
1897,4671,1,5,0,92.39,5,180,5,1478,5,86.56,151162,0.79,1
1898,4717,1,2,1,90.36,3,95,0,447,0,72.07,45979,0.92,2
1899,1518,1,12,0,81.05,0,284,1,698,1,63.25,170995,0.89,2
1900,1990,1,11,1,55.4,3,180,7,88,7,70.71,119879,0.44,0
1901,3120,0,12,0,94.1,3,130,8,1890,8,75.46,66132,0.86,2
1902,2,0,8,2,90.1,0,167,0,1855,0,66.62,135058,0.87,2
1903,1357,1,1,1,72.63,5,142,5,1572,5,60.6,149722,0.98,2
1904,3550,0,5,1,66.44,3,90,9,2041,9,94.94,126315,0.45,0
1905,1846,0,7,0,91.08,0,142,3,2090,3,97.65,23823,0.27,0
1906,1351,1,0,1,67.9,4,572,9,1174,9,67.09,108080,0.6,1
1907,4266,0,7,1,72.41,3,135,2,792,2,72.15,59895,0.74,1
1908,753,0,0,0,92.37,1,259,4,121,4,84.34,74290,0.82,2
1909,3327,1,9,0,60.93,4,190,3,304,3,85.08,32988,0.18,0
1910,2220,0,11,3,97.74,2,125,0,1252,0,71.11,148565,0.91,2
1911,1370,0,12,0,70.44,5,73,1,2347,1,84.84,123945,0.43,0
1912,3377,1,10,1,66.63,0,74,5,1601,5,97.83,14187,0.41,0
1913,3694,1,1,0,78.55,4,714,0,69,0,60.47,165184,0.98,2
1914,1842,0,9,0,75.64,2,93,5,770,5,98.4,18617,0.42,0
1915,2900,1,2,1,69.0,4,320,5,706,5,94.86,87868,0.16,0
1916,3748,1,5,1,97.31,3,102,7,843,7,71.62,49149,0.9,2
1917,3517,0,0,1,74.93,0,287,8,573,8,78.64,14091,0.48,0
1918,4163,0,12,0,61.94,1,173,1,1540,1,77.64,147354,0.22,0
1919,4643,0,11,1,60.97,4,266,7,486,7,94.86,134539,0.31,0
1920,598,0,13,0,67.15,2,65,6,322,6,81.31,12572,0.41,0
1921,1356,1,4,0,98.92,1,274,8,48,8,97.39,89750,0.65,1
1922,769,1,4,1,78.15,4,316,3,54,3,67.96,70099,0.94,2
1923,642,0,14,0,88.6,5,83,2,2219,2,77.19,101461,0.83,2
1924,1310,1,12,1,64.2,5,87,2,2,2,90.75,23461,0.15,0
1925,4293,0,6,2,66.34,2,70,9,204,9,95.92,18332,0.45,0
1926,2788,1,12,3,55.04,3,63,2,2422,2,85.0,27063,0.24,0
1927,2645,1,5,1,57.12,0,60,2,780,2,81.88,46717,0.18,0
1928,476,1,8,0,55.02,3,152,6,1677,6,89.28,88949,0.23,0
1929,1814,1,7,0,72.56,0,230,5,760,5,64.96,148043,0.8,1
1930,1337,0,0,1,72.83,5,99,8,2475,8,77.47,130976,0.22,0
1931,2243,0,9,2,90.68,4,633,0,146,0,63.49,13611,0.92,2
1932,214,0,5,1,61.42,3,92,4,1226,4,73.09,53731,0.23,0
1933,4828,1,11,1,70.69,2,179,2,1780,2,81.62,68637,0.36,0
1934,222,1,1,1,67.43,4,501,3,233,3,80.82,166320,0.27,0
1935,4041,1,2,1,67.7,0,97,7,1013,7,73.02,37737,0.44,0
1936,3244,0,11,0,99.57,5,150,2,993,2,98.27,24994,0.57,1
1937,4121,1,5,2,71.15,1,267,4,1642,4,72.19,149707,0.38,0
1938,3021,0,4,0,59.76,2,50,0,173,0,89.77,128533,0.22,0
1939,2813,0,8,2,93.11,3,62,9,1961,9,75.89,96178,0.97,2
1940,951,1,5,1,83.14,1,86,4,2462,4,74.38,30059,0.95,2
1941,4269,0,12,0,58.97,3,188,6,602,6,88.58,76098,0.39,0
1942,2892,1,11,0,98.31,4,182,3,378,3,81.35,31606,0.88,2
1943,509,0,5,1,78.77,5,108,8,2436,8,87.79,99637,0.29,0
1944,2661,1,6,3,59.76,2,187,8,2052,8,92.55,100425,0.34,0
1945,4459,0,8,2,70.72,1,87,5,1074,5,95.5,64639,0.45,0
1946,3575,1,10,1,74.24,0,188,1,2233,1,74.01,149493,0.78,1
1947,3857,1,13,1,65.41,0,86,1,2489,1,78.89,58549,0.35,0
1948,937,0,7,0,80.2,3,140,7,194,7,92.4,32517,0.19,0
1949,1801,0,5,1,76.55,0,162,8,1723,8,95.48,18065,0.27,0
1950,1047,0,3,0,75.9,2,121,7,415,7,97.34,41209,0.24,0
1951,1327,1,1,1,82.74,1,89,6,1924,6,66.02,36471,0.85,2
1952,439,0,2,0,66.61,3,148,8,1292,8,74.24,128500,0.19,0
1953,2455,1,9,1,90.75,3,92,6,740,6,76.99,155817,0.91,2
1954,694,1,0,0,77.2,0,112,1,485,1,97.96,129439,0.25,0
1955,3091,1,7,0,74.35,5,101,0,438,0,70.36,25746,0.57,1
1956,3295,1,7,2,96.26,5,177,5,2470,5,62.58,1676,0.82,2
1957,2296,0,12,3,72.44,3,137,0,1666,0,96.67,163473,0.34,0
1958,157,0,13,3,95.95,1,122,2,1039,2,63.13,52322,0.88,2
1959,3484,0,0,1,59.74,0,96,6,432,6,88.67,95120,0.16,0
1960,4786,0,14,2,65.2,5,194,7,1651,7,64.58,95486,0.6,1
1961,4521,1,2,0,55.38,3,159,2,1436,2,94.35,73149,0.27,0
1962,2695,1,6,1,79.71,0,62,4,703,4,62.72,65595,0.9,2
1963,3319,1,8,2,72.24,3,170,4,1703,4,73.54,63712,0.18,0
1964,4374,0,12,1,92.22,5,140,7,2419,7,88.61,51011,0.61,1
1965,2485,0,9,2,76.88,0,168,3,245,3,83.21,131496,0.42,0
1966,4056,1,0,0,98.86,1,107,0,2305,0,82.85,84980,0.87,2
1967,2819,1,7,2,82.4,3,151,4,1537,4,97.38,89760,0.47,0
1968,479,1,4,1,83.95,5,79,8,1968,8,69.56,132364,0.96,2
1969,2693,0,13,2,96.99,4,586,4,1794,4,75.73,148777,0.83,2
1970,3407,1,0,1,64.07,0,269,4,1857,4,93.37,37671,0.32,0
1971,3032,0,5,1,68.11,5,81,8,1538,8,77.3,43789,0.34,0
1972,4838,1,9,0,96.3,2,152,4,1311,4,73.36,56989,0.94,2
1973,3464,1,4,2,82.15,1,217,5,477,5,72.84,26040,0.83,2
1974,1171,0,6,1,90.29,2,153,4,1097,4,84.45,175710,0.6,1
1975,718,1,3,0,84.04,3,74,0,617,0,63.97,60992,0.9,2
1976,1791,0,9,3,91.57,3,69,9,1217,9,67.41,77342,0.82,2
1977,2798,1,1,0,97.52,3,127,4,1960,4,87.57,123318,0.86,2
1978,3614,1,0,0,93.25,5,81,5,710,5,91.27,33332,0.61,1
1979,4745,0,1,2,66.03,0,111,9,696,9,60.43,86372,0.57,1
1980,4348,0,2,0,68.19,4,631,9,844,9,66.05,128366,0.72,1
1981,2092,1,2,1,69.39,5,93,4,412,4,67.36,133780,0.73,1
1982,4156,0,8,0,83.28,3,119,0,1192,0,66.35,2588,0.91,2
1983,2518,1,7,0,77.87,5,146,5,1104,5,68.96,27888,0.93,2
1984,2713,0,13,0,67.4,3,62,7,1237,7,87.83,126473,0.47,0
1985,3878,0,0,0,72.38,2,193,3,486,3,65.04,123251,0.58,1
1986,152,0,5,0,66.59,0,212,6,1506,6,81.48,53853,0.4,0
1987,2515,1,12,0,55.76,4,709,0,93,0,75.07,175513,0.3,0
1988,4261,0,9,0,95.68,5,132,9,2465,9,94.79,29607,0.59,1
1989,4667,1,3,1,85.2,0,129,2,199,2,77.85,43803,0.63,1
1990,524,1,6,0,76.68,2,148,7,494,7,63.97,176938,0.9,2
1991,2636,0,14,1,89.03,0,234,8,178,8,94.25,59155,0.32,0
1992,455,0,0,0,96.77,4,671,5,2259,5,94.84,27461,0.8,1
1993,1135,0,10,2,56.24,5,186,8,630,8,64.54,25757,0.29,0
1994,3323,1,11,0,71.62,0,271,6,2473,6,81.06,28882,0.19,0
1995,679,0,8,1,63.99,0,253,2,958,2,83.64,8784,0.28,0
1996,27,0,8,3,91.81,0,145,3,849,3,60.1,148144,0.91,2
1997,1322,0,9,1,65.56,5,116,0,1915,0,90.64,164175,0.45,0
1998,4638,0,2,1,89.87,1,262,8,1578,8,82.12,94182,0.69,1
1999,167,0,13,1,61.61,5,111,7,1439,7,62.92,53735,0.43,0
2000,78,1,11,0,81.01,4,365,7,1403,7,84.54,175210,0.44,0
2001,2992,1,9,0,56.33,0,288,6,725,6,76.15,153414,0.31,0
2002,1873,0,1,0,85.51,1,203,5,1445,5,76.73,29229,0.96,2
2003,227,0,3,0,82.07,5,72,3,292,3,82.48,60231,0.49,0
2004,523,1,1,0,94.96,4,563,6,1171,6,77.68,129122,0.89,2
2005,3652,0,7,1,98.11,0,124,8,144,8,60.38,81049,0.96,2
2006,3371,0,9,1,75.17,0,161,5,566,5,80.3,67677,0.4,0
2007,4285,1,9,1,84.76,2,74,9,1486,9,94.67,114585,0.23,0
2008,2112,0,13,0,84.81,0,175,0,1008,0,73.8,125319,0.98,2
2009,4353,1,3,1,94.81,1,132,2,1456,2,68.63,63262,0.83,2
2010,4028,1,11,0,72.94,5,146,1,2458,1,64.85,39967,0.95,2
2011,3081,1,10,0,80.58,5,190,3,2246,3,76.63,146847,0.61,1
2012,965,1,14,0,84.47,2,143,0,1720,0,88.47,36430,0.4,0
2013,2689,0,11,0,56.72,5,126,7,2368,7,62.88,94180,0.32,0
2014,1432,1,1,1,60.51,2,95,2,2018,2,61.88,169731,0.18,0
2015,976,0,12,1,60.98,5,84,9,1296,9,86.32,64228,0.26,0
2016,165,1,12,3,82.82,1,243,4,797,4,88.51,137507,0.31,0
2017,2556,0,1,1,74.33,1,245,3,1312,3,87.12,129173,0.46,0
2018,1689,1,3,0,91.0,2,178,8,491,8,96.98,66460,0.2,0
2019,1611,0,7,0,82.25,3,193,0,109,0,95.04,60961,0.28,0
2020,2420,0,0,0,97.5,2,107,7,1322,7,98.78,764,0.42,0
2021,2498,1,4,0,64.03,5,96,9,1982,9,64.17,51275,0.31,0
2022,2110,1,9,2,96.45,5,50,5,2105,5,85.7,78095,0.95,2
2023,2461,1,3,2,83.24,1,247,7,686,7,76.58,100862,0.77,1
2024,2440,1,10,0,75.25,0,116,7,344,7,94.33,116336,0.36,0
2025,1603,0,13,1,60.3,1,125,8,558,8,96.07,123521,0.19,0
2026,2638,0,9,0,88.43,5,90,2,376,2,87.02,48997,0.79,1
2027,148,0,0,1,55.03,0,234,8,1539,8,98.65,176734,0.22,0
2028,1643,1,2,2,60.09,5,116,3,792,3,77.68,26771,0.18,0
2029,4840,0,7,1,75.37,0,120,7,80,7,64.66,68344,0.97,2
2030,1858,0,14,0,55.47,3,163,2,165,2,62.09,160986,0.26,0
2031,2062,0,12,0,94.91,5,160,3,651,3,64.21,107804,0.88,2
2032,597,1,8,1,88.48,2,55,5,2293,5,91.46,148488,0.35,0
2033,4660,0,4,1,97.18,0,161,6,1293,6,98.11,161358,0.29,0
2034,2801,0,13,1,84.27,1,123,1,211,1,70.37,48006,0.93,2
2035,2444,1,11,0,95.46,5,66,5,662,5,74.35,80771,0.91,2
2036,2974,0,2,1,99.8,0,259,5,952,5,68.7,109330,0.95,2
2037,4836,1,4,2,78.02,0,279,2,2483,2,95.35,91434,0.17,0
2038,3613,1,3,1,93.11,3,101,4,551,4,90.19,9896,0.58,1
2039,2285,1,10,1,74.61,5,56,8,1438,8,89.6,40952,0.37,0
2040,1919,0,3,2,92.52,4,289,9,1090,9,87.28,171255,0.78,1
2041,1336,1,12,0,74.84,0,238,7,1074,7,93.31,152687,0.43,0
2042,1859,0,12,2,95.54,5,79,7,2285,7,72.3,82232,0.96,2
2043,3476,0,9,1,56.71,4,428,6,2037,6,60.73,109718,0.44,0
2044,3710,0,12,1,71.54,4,580,3,1430,3,77.79,45569,0.46,0
2045,2562,0,11,0,69.64,2,151,1,1852,1,65.0,1233,0.66,1
2046,3052,0,9,1,95.14,2,124,3,1280,3,89.72,4397,0.76,1
2047,2102,1,7,1,77.36,2,109,3,2391,3,86.75,89234,0.24,0
2048,1317,1,1,1,63.46,0,259,2,1285,2,95.21,113000,0.45,0
2049,3428,0,12,3,87.1,3,134,4,435,4,69.69,95454,0.85,2
2050,1280,1,12,0,65.93,5,129,1,1123,1,74.8,100883,0.42,0
2051,3029,1,10,1,99.68,2,59,7,2142,7,76.42,84493,0.97,2
2052,1233,1,14,2,66.28,5,81,6,1931,6,75.09,56472,0.22,0
2053,2384,0,1,0,69.23,4,651,6,317,6,91.41,44051,0.46,0
2054,266,0,6,0,63.07,3,151,9,1075,9,85.4,114786,0.44,0
2055,3115,0,5,0,98.07,5,132,2,1092,2,84.59,170896,0.89,2
2056,2913,0,14,1,56.55,1,184,6,1087,6,61.24,30911,0.22,0
2057,1379,0,14,0,89.09,3,80,4,1281,4,87.22,78990,0.63,1
2058,1971,0,4,1,91.14,2,105,1,1482,1,74.97,4821,0.84,2
2059,2226,1,3,1,93.38,0,248,8,970,8,94.85,3091,0.44,0
2060,507,1,4,0,97.11,3,121,8,2255,8,85.8,35417,0.9,2
2061,3936,0,5,0,90.99,0,273,7,1626,7,86.84,54468,0.7,1
2062,2533,1,2,3,96.79,5,123,7,294,7,77.14,178475,0.88,2
2063,1227,0,1,1,88.05,2,80,0,1815,0,77.93,91969,0.88,2
2064,2850,1,8,0,66.93,1,64,2,2413,2,66.12,6149,0.77,1
2065,2409,0,8,2,56.65,2,79,0,1947,0,76.67,163223,0.34,0
2066,4091,1,5,1,98.13,0,221,9,2151,9,96.57,157298,0.73,1
2067,912,1,8,1,89.19,1,285,6,402,6,86.5,133202,0.55,1
2068,1136,1,3,2,88.2,0,141,9,1829,9,63.36,178245,0.94,2
2069,2483,0,9,0,60.37,0,137,3,1770,3,82.41,60360,0.49,0
2070,1717,0,10,1,79.19,0,270,0,2317,0,61.99,68119,0.85,2
2071,410,0,1,0,67.98,3,66,1,481,1,89.37,56624,0.26,0
2072,989,0,12,0,62.77,1,93,7,969,7,64.48,9019,0.15,0
2073,2926,0,7,2,75.02,2,181,5,1342,5,72.72,68574,0.77,1
2074,429,1,10,0,96.32,3,74,9,1799,9,97.27,131373,0.43,0
2075,3261,0,12,1,86.46,3,120,2,1535,2,81.78,165759,0.72,1
2076,3025,1,4,1,60.63,1,275,4,1395,4,66.37,62569,0.33,0
2077,3969,0,5,2,82.04,4,662,4,1237,4,98.18,125096,0.38,0
2078,1672,1,5,0,78.53,4,320,1,625,1,61.56,103148,0.98,2
2079,730,1,9,1,69.0,1,163,3,1997,3,92.01,158136,0.25,0
2080,3396,0,12,2,56.03,0,213,3,1133,3,60.28,1113,0.46,0
2081,3989,1,4,0,58.98,2,52,3,1921,3,73.19,11291,0.3,0
2082,4038,1,14,0,60.35,3,104,4,2262,4,98.29,90031,0.33,0
2083,3342,0,13,0,85.9,0,132,6,1966,6,90.36,178443,0.36,0
2084,32,0,14,0,91.63,0,263,6,1279,6,79.92,106020,0.95,2
2085,2464,1,2,0,69.75,3,110,6,2368,6,76.82,160605,0.23,0
2086,2244,0,10,1,95.24,4,634,1,380,1,87.59,168483,0.73,1
2087,2247,1,2,1,63.12,5,107,9,2236,9,96.89,20703,0.33,0
2088,4410,1,7,2,70.51,3,174,3,647,3,60.54,114847,0.85,2
2089,2491,0,1,0,56.67,2,182,3,1922,3,82.37,142185,0.33,0
2090,1884,0,3,0,57.65,0,111,8,1347,8,64.43,118112,0.33,0
2091,4072,1,0,1,96.96,5,82,9,1537,9,65.14,138612,0.91,2
2092,3250,0,1,1,83.22,5,192,8,1847,8,83.65,139282,0.19,0
2093,2134,1,12,0,71.6,3,133,8,1775,8,72.81,4263,0.49,0
2094,4768,1,11,0,59.12,2,71,3,680,3,71.8,150845,0.23,0
2095,758,0,0,2,74.72,0,261,2,1679,2,73.76,162811,0.8,1
2096,2931,1,6,0,88.57,0,253,0,1202,0,98.51,46155,0.43,0
2097,1881,0,11,2,94.64,2,151,7,1053,7,63.86,123899,0.88,2
2098,3926,0,6,1,89.77,2,106,4,1959,4,95.35,118465,0.46,0
2099,1978,0,4,1,58.11,2,159,4,867,4,72.2,95631,0.5,0
2100,1517,0,1,1,72.51,1,106,1,900,1,78.4,152496,0.4,0
2101,4336,1,5,0,58.47,4,634,2,586,2,78.84,77679,0.17,0
2102,2344,0,2,0,86.38,5,145,1,411,1,86.71,2165,0.24,0
2103,2119,0,0,1,70.46,0,113,7,1912,7,73.86,162431,0.24,0
